retailer_id,timestamp,amount,msisdn
R047,2025-07-05,484.62,9842249764
R047,2025-07-05,407.98,9881443408
R047,2025-07-04,167.17,9886377375
R047,2025-07-04,178.23,9834560176
R047,2025-07-04,43.07,9842999193
R047,2025-07-04,320.72,9858338823
R047,2025-07-04,53.9,9879505119
R047,2025-07-03,45.02,9860507242
R047,2025-07-03,179.72,9818491555
R047,2025-07-03,413.72,9810437589
R047,2025-07-03,68.01,9899216061
R047,2025-07-03,64.3,9895425960
R047,2025-07-03,331.78,9827757127
R047,2025-07-03,34.24,9838898197
R047,2025-07-02,68.77,9866213024
R047,2025-07-02,268.08,9892867002
R047,2025-07-02,263.71,9887249707
R047,2025-07-02,39.3,9861223346
R047,2025-07-02,69.39,9895099468
R047,2025-07-02,432.72,9895710433
R047,2025-07-02,441.38,9882747804
R047,2025-07-01,404.92,9862876393
R047,2025-07-01,398.59,9868446192
R047,2025-07-01,481.29,9885460163
R047,2025-07-01,168.78,9842200411
R047,2025-07-01,73.75,9871451352
R047,2025-07-01,399.5,9851253192
R047,2025-07-01,200.12,9895682208
R047,2025-06-30,312.38,9823739095
R047,2025-06-30,403.83,9857683426
R047,2025-06-30,191.76,9832656320
R047,2025-06-30,62.51,9865709422
R047,2025-06-30,152.92,9820849511
R047,2025-06-30,429.63,9854993329
R047,2025-06-29,145.21,9828894879
R047,2025-06-29,239.76,9896958343
R047,2025-06-29,123.02,9860837762
R047,2025-06-29,455.92,9859981718
R047,2025-06-28,255.92,9855667463
R047,2025-06-28,360.98,9873081060
R047,2025-06-28,161.99,9891317507
R047,2025-06-28,356.7,9825731062
R047,2025-06-28,126.52,9821957508
R047,2025-06-28,142.0,9892990948
R047,2025-06-27,465.89,9840313139
R047,2025-06-27,136.89,9834784453
R047,2025-06-27,106.5,9866256190
R047,2025-06-26,43.1,9842021103
R047,2025-06-26,325.64,9840463092
R047,2025-06-26,393.1,9879488821
R047,2025-06-26,236.43,9840336896
R047,2025-06-25,16.99,9880259686
R047,2025-06-25,178.32,9879075572
R047,2025-06-25,395.32,9814200001
R048,2025-07-14,26.3,9882512405
R048,2025-07-14,463.53,9823092197
R048,2025-07-14,240.86,9878003677
R048,2025-07-14,12.38,9885430895
R048,2025-07-14,27.85,9885393297
R048,2025-07-13,441.72,9822311943
R048,2025-07-13,213.81,9814368628
R048,2025-07-13,78.87,9862433746
R048,2025-07-13,235.3,9816802341
R048,2025-07-12,402.65,9822509621
R048,2025-07-12,200.68,9830162709
R048,2025-07-12,439.14,9836075956
R048,2025-07-12,262.17,9841578449
R048,2025-07-12,179.49,9876694621
R048,2025-07-11,43.16,9875175745
R048,2025-07-11,415.61,9835204888
R048,2025-07-11,15.55,9813316973
R048,2025-07-11,413.79,9849345450
R048,2025-07-11,64.18,9818341002
R048,2025-07-11,190.46,9887375650
R048,2025-07-10,289.94,9810154583
R048,2025-07-10,49.03,9838457504
R048,2025-07-10,161.46,9840049232
R048,2025-07-10,245.84,9836805057
R048,2025-07-10,112.31,9885928303
R048,2025-07-10,256.58,9829070494
R048,2025-07-10,245.05,9855998912
R048,2025-07-09,11.23,9862878395
R048,2025-07-09,193.53,9848020178
R048,2025-07-09,300.69,9841113771
R048,2025-07-09,490.03,9849772329
R048,2025-07-09,240.95,9850659572
R048,2025-07-09,62.68,9880580909
R048,2025-07-08,106.3,9868577532
R048,2025-07-08,256.64,9899445914
R048,2025-07-08,412.29,9874217188
R048,2025-07-07,148.56,9835022944
R048,2025-07-07,398.71,9817584956
R048,2025-07-07,375.98,9896174429
R048,2025-07-06,436.01,9831481079
R048,2025-07-06,381.46,9811409267
R048,2025-07-06,315.99,9827991996
R048,2025-07-06,441.93,9828182087
R048,2025-07-06,153.2,9899700241
R048,2025-07-06,279.19,9813119408
R048,2025-07-06,366.22,9882173924
R048,2025-07-05,376.22,9858908007
R048,2025-07-05,286.56,9881320637
R048,2025-07-05,386.02,9887522923
R048,2025-07-05,56.61,9873944382
R048,2025-07-04,139.41,9846408932
R048,2025-07-04,441.66,9817804681
R048,2025-07-04,366.44,9817897213
R048,2025-07-04,189.32,9850759205
R048,2025-07-04,306.7,9826409936
R048,2025-07-04,228.77,9846883470
R048,2025-07-03,455.0,9857571566
R048,2025-07-03,289.54,9842788116
R048,2025-07-03,60.13,9882487321
R048,2025-07-03,457.85,9828994516
R048,2025-07-02,195.3,9893543442
R048,2025-07-02,169.11,9894983864
R048,2025-07-02,482.62,9849739891
R048,2025-07-02,407.82,9842905901
R048,2025-07-02,263.14,9855638735
R048,2025-07-02,414.94,9837279575
R048,2025-07-01,31.07,9865736961
R048,2025-07-01,159.34,9896087873
R048,2025-07-01,242.87,9829041883
R048,2025-07-01,322.92,9818590016
R048,2025-06-30,223.08,9887267290
R048,2025-06-30,412.22,9811301464
R048,2025-06-30,494.82,9819643416
R048,2025-06-30,407.3,9882460003
R048,2025-06-30,281.64,9849773685
R048,2025-06-30,274.67,9826843612
R048,2025-06-29,466.31,9864743889
R048,2025-06-29,488.29,9883796819
R048,2025-06-29,357.02,9854353223
R048,2025-06-29,433.5,9898537883
R048,2025-06-29,465.12,9830382628
R048,2025-06-29,129.87,9818037557
R048,2025-06-29,320.12,9871396011
R048,2025-06-28,261.76,9895222771
R048,2025-06-28,32.43,9891602987
R048,2025-06-28,433.73,9841377718
R048,2025-06-28,243.65,9856551946
R048,2025-06-28,183.7,9846662206
R048,2025-06-28,133.09,9895955054
R048,2025-06-27,35.47,9889744533
R048,2025-06-27,392.06,9850856903
R048,2025-06-27,330.1,9887086816
R048,2025-06-27,355.5,9825960338
R048,2025-06-27,241.46,9820520226
R048,2025-06-27,465.68,9868485360
R048,2025-06-27,265.15,9810902417
R048,2025-06-26,180.8,9855578427
R048,2025-06-26,75.0,9872627796
R048,2025-06-26,80.5,9886216726
R048,2025-06-26,240.34,9867291350
R048,2025-06-26,354.19,9821031065
R048,2025-06-26,408.17,9868457380
R048,2025-06-25,307.01,9811303523
R048,2025-06-25,206.08,9815915062
R048,2025-06-25,382.22,9856065717
R048,2025-06-25,78.26,9829824917
R048,2025-06-25,323.05,9861733074
R049,2025-07-14,492.08,9870659244
R049,2025-07-14,470.36,9867570479
R049,2025-07-14,219.84,9835048561
R049,2025-07-13,416.82,9896449214
R049,2025-07-13,495.35,9830300526
R049,2025-07-13,70.84,9881198257
R049,2025-07-13,359.99,9893445304
R049,2025-07-13,413.3,9889081375
R049,2025-07-12,291.28,9828691374
R049,2025-07-12,217.37,9836442449
R049,2025-07-12,102.15,9847717274
R049,2025-07-11,75.36,9824323306
R049,2025-07-11,168.31,9846126844
R049,2025-07-11,312.31,9816897561
R049,2025-07-11,178.25,9865108897
R049,2025-07-11,49.0,9826646772
R049,2025-07-11,437.49,9848810727
R049,2025-07-11,38.16,9854320488
R049,2025-07-10,167.48,9864948376
R049,2025-07-10,201.55,9879169479
R049,2025-07-10,345.41,9840962454
R049,2025-07-10,435.7,9882659423
R049,2025-07-09,240.76,9872978867
R049,2025-07-09,275.8,9882568512
R049,2025-07-09,127.28,9882668045
R049,2025-07-09,258.26,9879647420
R049,2025-07-09,138.23,9864324269
R049,2025-07-09,141.62,9819230930
R049,2025-07-08,414.06,9858542752
R049,2025-07-08,467.75,9823774435
R049,2025-07-08,15.72,9840170607
R049,2025-07-08,46.71,9872865394
R049,2025-07-07,68.55,9849331016
R049,2025-07-07,367.02,9876867715
R049,2025-07-07,494.6,9829462881
R049,2025-07-06,237.98,9837574325
R049,2025-07-06,467.46,9841571343
R049,2025-07-06,481.46,9831003547
R049,2025-07-06,437.26,9889418181
R049,2025-07-06,126.21,9827204254
R049,2025-07-06,347.43,9888636340
R049,2025-07-06,438.29,9833402325
R049,2025-07-05,259.57,9816348513
R049,2025-07-05,43.36,9893998004
R049,2025-07-05,14.28,9822851859
R049,2025-07-04,333.46,9863501910
R049,2025-07-04,57.18,9878371874
R049,2025-07-04,257.56,9831280957
R049,2025-07-04,361.42,9827557538
R049,2025-07-04,356.08,9892739394
R049,2025-07-03,166.43,9838471940
R049,2025-07-03,393.4,9866057824
R049,2025-07-03,307.89,9839758764
R049,2025-07-03,187.5,9834743331
R049,2025-07-03,460.33,9847128221
R049,2025-07-03,364.49,9895919684
R049,2025-07-02,125.32,9852961613
R049,2025-07-02,135.78,9869932609
R049,2025-07-02,315.14,9834746113
R049,2025-07-02,428.5,9810817258
R049,2025-07-02,430.67,9885570634
R049,2025-07-01,482.98,9863671849
R049,2025-07-01,420.97,9844447858
R049,2025-07-01,44.51,9868507634
R049,2025-07-01,71.83,9892339979
R049,2025-07-01,316.45,9880440313
R049,2025-06-30,62.34,9847651894
R049,2025-06-30,204.79,9812116916
R049,2025-06-30,235.94,9897659585
R049,2025-06-30,409.23,9833575145
R049,2025-06-30,130.18,9885402394
R049,2025-06-30,273.85,9855050013
R049,2025-06-30,141.63,9850811952
R049,2025-06-29,183.79,9881828562
R049,2025-06-29,73.46,9870323355
R049,2025-06-29,377.35,9841837707
R049,2025-06-29,340.13,9814154900
R049,2025-06-29,432.94,9869607867
R049,2025-06-28,214.83,9891853982
R049,2025-06-28,95.97,9838869516
R049,2025-06-28,359.09,9859675303
R049,2025-06-27,443.86,9883613434
R049,2025-06-27,422.55,9895925058
R049,2025-06-27,363.89,9815098667
R049,2025-06-27,385.16,9822787818
R049,2025-06-26,334.44,9887338663
R049,2025-06-26,151.48,9838716172
R049,2025-06-26,212.64,9887145502
R049,2025-06-25,444.12,9825730698
R049,2025-06-25,271.88,9875033661
R049,2025-06-25,263.74,9848444223
R049,2025-06-25,470.29,9875080432
R049,2025-06-25,426.51,9860124745
R050,2025-07-14,47.4,9852768642
R050,2025-07-14,304.01,9826930123
R050,2025-07-14,439.35,9824115384
R050,2025-07-14,470.12,9869018848
R050,2025-07-14,55.74,9852382168
R050,2025-07-13,454.09,9844391923
R050,2025-07-13,437.52,9866313147
R050,2025-07-13,161.35,9857942598
R050,2025-07-13,65.31,9812252401
R050,2025-07-13,12.52,9837275869
R050,2025-07-12,407.32,9851531421
R050,2025-07-12,146.06,9842511861
R050,2025-07-12,153.03,9815314608
R050,2025-07-12,289.37,9864425314
R050,2025-07-12,20.52,9866367202
R050,2025-07-12,173.27,9870205722
R050,2025-07-11,428.58,9891340020
R050,2025-07-11,45.23,9897008700
R050,2025-07-11,167.02,9857009506
R050,2025-07-11,273.06,9856999316
R050,2025-07-11,177.28,9839096103
R050,2025-07-10,134.81,9822686047
R050,2025-07-10,101.86,9878085575
R050,2025-07-10,263.84,9869153784
R050,2025-07-10,15.28,9823950741
R050,2025-07-09,150.66,9825717539
R050,2025-07-09,78.86,9830363889
R050,2025-07-09,304.62,9849508624
R050,2025-07-08,176.59,9888226865
R050,2025-07-08,208.33,9824983603
R050,2025-07-08,314.94,9861883798
R050,2025-07-08,161.16,9866661239
R050,2025-07-08,438.42,9872076067
R050,2025-07-08,109.45,9871015450
R050,2025-07-07,436.46,9816923007
R050,2025-07-07,455.24,9898226085
R050,2025-07-07,398.11,9869550387
R050,2025-07-07,345.75,9882618207
R050,2025-07-07,224.21,9898041926
R050,2025-07-07,287.84,9817761586
R050,2025-07-07,211.45,9880353197
R050,2025-07-06,402.23,9886327760
R050,2025-07-06,112.11,9885583189
R050,2025-07-06,123.34,9864883501
R050,2025-07-06,459.71,9852603921
R050,2025-07-06,395.98,9854822281
R050,2025-07-05,84.42,9890963077
R050,2025-07-05,145.69,9824447818
R050,2025-07-05,284.16,9849460593
R050,2025-07-05,378.7,9827294749
R050,2025-07-05,49.17,9812994483
R050,2025-07-05,232.44,9825318157
R050,2025-07-05,89.66,9896484090
R050,2025-07-04,469.07,9874525369
R050,2025-07-04,76.54,9895532501
R050,2025-07-04,419.72,9856936850
R050,2025-07-04,332.7,9879081804
R050,2025-07-04,348.32,9889325586
R050,2025-07-04,129.1,9874801529
R050,2025-07-04,362.41,9870401287
R050,2025-07-03,97.15,9839874419
R050,2025-07-03,141.78,9886330682
R050,2025-07-03,211.29,9898820527
R050,2025-07-03,74.63,9857627779
R050,2025-07-03,441.96,9893480033
R050,2025-07-03,458.24,9860360773
R050,2025-07-03,249.64,9888944357
R050,2025-07-02,296.98,9875835354
R050,2025-07-02,240.24,9868654106
R050,2025-07-02,89.13,9852258147
R050,2025-07-01,255.69,9872613432
R050,2025-07-01,248.59,9819488656
R050,2025-07-01,278.95,9866992636
R050,2025-07-01,390.45,9861799265
R050,2025-07-01,23.68,9898819136
R050,2025-07-01,365.67,9863774376
R050,2025-06-30,351.27,9833828944
R050,2025-06-30,150.61,9827280428
R050,2025-06-30,331.61,9899612955
R050,2025-06-30,75.92,9860162186
R050,2025-06-30,337.91,9867573040
R050,2025-06-30,333.42,9854477789
R050,2025-06-29,146.25,9859912811
R050,2025-06-29,93.39,9899018542
R050,2025-06-29,206.49,9881126475
R050,2025-06-29,222.85,9854442884
R050,2025-06-29,357.78,9819268197
R050,2025-06-29,359.96,9819614814
R050,2025-06-29,236.37,9827713683
R050,2025-06-28,120.79,9864833762
R050,2025-06-28,401.67,9883089811
R050,2025-06-28,201.69,9844576636
R050,2025-06-28,225.32,9847521009
R050,2025-06-28,347.46,9890808210
R050,2025-06-27,32.21,9826428325
R050,2025-06-27,125.24,9851636621
R050,2025-06-27,137.63,9883407471
R050,2025-06-27,141.54,9879254278
R050,2025-06-27,216.7,9868796528
R050,2025-06-26,236.74,9871246063
R050,2025-06-26,402.1,9884531551
R050,2025-06-26,196.38,9850214831
R050,2025-06-26,402.02,9890686738
R050,2025-06-26,113.89,9872236630
R050,2025-06-26,463.04,9815508767
R050,2025-06-25,158.52,9864560099
R050,2025-06-25,262.68,9870103118
R050,2025-06-25,373.69,9864059797
R050,2025-06-25,89.98,9873648985
R050,2025-06-25,334.01,9835882322
R050,2025-06-25,164.2,9818311035
R051,2025-07-14,20.87,9824297901
R051,2025-07-14,122.7,9868657194
R051,2025-07-14,314.73,9820146761
R051,2025-07-13,209.01,9852583236
R051,2025-07-13,240.91,9821670922
R051,2025-07-13,49.8,9872649937
R051,2025-07-13,81.13,9860699829
R051,2025-07-13,255.26,9816422987
R051,2025-07-13,256.53,9881424892
R051,2025-07-12,70.94,9872956431
R051,2025-07-12,188.04,9860277077
R051,2025-07-12,200.95,9895665344
R051,2025-07-12,55.17,9854500204
R051,2025-07-12,158.14,9863495729
R051,2025-07-12,61.6,9832467132
R051,2025-07-11,420.11,9819413423
R051,2025-07-11,492.51,9861970931
R051,2025-07-11,131.88,9825353528
R051,2025-07-11,435.4,9889177671
R051,2025-07-10,107.62,9881880186
R051,2025-07-10,300.05,9844499321
R051,2025-07-10,325.16,9884451235
R051,2025-07-10,19.16,9899038224
R051,2025-07-10,30.86,9865097991
R051,2025-07-10,134.62,9875897003
R051,2025-07-10,171.51,9839520401
R051,2025-07-09,152.47,9847556846
R051,2025-07-09,10.38,9834487185
R051,2025-07-09,82.8,9843282054
R051,2025-07-09,411.14,9898010011
R051,2025-07-09,412.18,9890488413
R051,2025-07-09,221.73,9823411503
R051,2025-07-08,122.56,9844405155
R051,2025-07-08,153.42,9829564673
R051,2025-07-08,407.75,9872768006
R051,2025-07-08,343.94,9895297899
R051,2025-07-07,387.58,9828757288
R051,2025-07-07,272.61,9831734137
R051,2025-07-07,464.54,9851484241
R051,2025-07-07,176.64,9874343254
R051,2025-07-07,426.95,9825826020
R051,2025-07-07,281.08,9871656119
R051,2025-07-06,330.15,9873162685
R051,2025-07-06,168.93,9870892131
R051,2025-07-06,472.72,9847417067
R051,2025-07-05,249.61,9823502892
R051,2025-07-05,119.36,9884747598
R051,2025-07-05,379.47,9828802095
R051,2025-07-05,419.53,9864927208
R051,2025-07-04,449.3,9822925444
R051,2025-07-04,193.78,9878898327
R051,2025-07-04,494.46,9894486024
R051,2025-07-04,498.14,9870222507
R051,2025-07-04,271.61,9836680366
R051,2025-07-04,310.34,9879774190
R051,2025-07-04,304.24,9819731877
R051,2025-07-03,108.58,9860944302
R051,2025-07-03,273.82,9829340282
R051,2025-07-03,110.73,9833530681
R051,2025-07-03,86.2,9865231510
R051,2025-07-02,318.03,9870393757
R051,2025-07-02,380.73,9833741556
R051,2025-07-02,438.66,9812661601
R051,2025-07-02,446.41,9889000309
R051,2025-07-02,140.47,9817751631
R051,2025-07-02,453.75,9819659262
R051,2025-07-01,127.71,9894666915
R051,2025-07-01,257.63,9863978051
R051,2025-07-01,49.93,9844982795
R051,2025-07-01,162.2,9821527990
R051,2025-07-01,390.23,9832583768
R051,2025-07-01,87.62,9880208858
R051,2025-07-01,76.35,9846585026
R051,2025-06-30,42.06,9874495005
R051,2025-06-30,33.52,9830691012
R051,2025-06-30,248.73,9881355860
R051,2025-06-30,178.63,9839718515
R051,2025-06-30,416.15,9895818118
R051,2025-06-29,48.33,9837282994
R051,2025-06-29,455.58,9840471801
R051,2025-06-29,203.47,9869959298
R051,2025-06-29,143.0,9824997102
R051,2025-06-29,476.04,9898300265
R051,2025-06-29,329.34,9861503047
R051,2025-06-28,311.72,9871077107
R051,2025-06-28,258.76,9846276474
R051,2025-06-28,224.31,9852144377
R051,2025-06-28,203.99,9864249073
R051,2025-06-27,181.95,9888362662
R051,2025-06-27,441.38,9853041601
R051,2025-06-27,113.37,9875139435
R051,2025-06-27,251.25,9850660143
R051,2025-06-27,164.03,9850601574
R051,2025-06-27,135.16,9863430813
R051,2025-06-26,282.65,9873913397
R051,2025-06-26,366.02,9897884602
R051,2025-06-26,199.02,9854375272
R051,2025-06-26,315.48,9861022343
R051,2025-06-26,208.13,9890661281
R051,2025-06-26,447.45,9861794564
R051,2025-06-25,11.12,9863494158
R051,2025-06-25,93.02,9883621993
R051,2025-06-25,310.38,9889020501
R051,2025-06-25,453.51,9843229507
R051,2025-06-25,80.71,9830537420
R051,2025-06-25,389.86,9861415869
R051,2025-06-25,464.32,9874718579
R052,2025-07-14,450.96,9879492721
R052,2025-07-14,248.61,9893861960
R052,2025-07-14,128.14,9811138560
R052,2025-07-14,315.89,9863194511
R052,2025-07-14,278.51,9811133794
R052,2025-07-14,493.86,9878093542
R052,2025-07-14,247.78,9880350093
R052,2025-07-13,172.84,9854909053
R052,2025-07-13,35.87,9881761076
R052,2025-07-13,361.0,9811366868
R052,2025-07-13,148.25,9853659241
R052,2025-07-13,30.02,9884833624
R052,2025-07-12,344.89,9853688326
R052,2025-07-12,458.93,9819287728
R052,2025-07-12,261.4,9827529241
R052,2025-07-11,472.5,9825414407
R052,2025-07-11,417.49,9884689396
R052,2025-07-11,114.39,9830844683
R052,2025-07-10,457.55,9887958863
R052,2025-07-10,416.61,9883889857
R052,2025-07-10,458.97,9833658755
R052,2025-07-10,294.61,9841752935
R052,2025-07-09,271.88,9873723791
R052,2025-07-09,437.13,9831975607
R052,2025-07-09,276.76,9822015470
R052,2025-07-08,304.44,9815631378
R052,2025-07-08,122.8,9891354284
R052,2025-07-08,161.97,9868347049
R052,2025-07-08,67.12,9869585759
R052,2025-07-08,248.75,9889362109
R052,2025-07-07,468.38,9834793069
R052,2025-07-07,491.42,9839997482
R052,2025-07-07,352.87,9862051641
R052,2025-07-07,143.57,9824407067
R052,2025-07-06,20.78,9899778364
R052,2025-07-06,379.58,9857653918
R052,2025-07-06,482.51,9865998862
R052,2025-07-06,470.48,9886158353
R052,2025-07-05,198.96,9879818028
R052,2025-07-05,71.11,9814834018
R052,2025-07-05,49.18,9824232865
R052,2025-07-05,86.27,9883931476
R052,2025-07-04,410.69,9888669879
R052,2025-07-04,149.72,9880959609
R052,2025-07-04,139.11,9843917052
R052,2025-07-03,72.12,9840630435
R052,2025-07-03,298.17,9844724611
R052,2025-07-03,251.49,9883354621
R052,2025-07-03,71.38,9820438069
R052,2025-07-03,204.47,9894115936
R052,2025-07-03,50.19,9885025357
R052,2025-07-02,395.09,9832258543
R052,2025-07-02,249.16,9847772659
R052,2025-07-02,246.34,9832043852
R052,2025-07-02,26.34,9858202840
R052,2025-07-02,68.36,9837716015
R052,2025-07-02,367.49,9825116040
R052,2025-07-01,49.74,9846878981
R052,2025-07-01,337.01,9849085360
R052,2025-07-01,265.18,9845132620
R052,2025-06-30,237.95,9892277921
R052,2025-06-30,60.61,9854195064
R052,2025-06-30,399.09,9831884667
R052,2025-06-30,179.56,9872001346
R052,2025-06-30,313.36,9829213425
R052,2025-06-29,296.72,9868344802
R052,2025-06-29,297.4,9874677383
R052,2025-06-29,320.29,9877106808
R052,2025-06-29,330.53,9861455219
R052,2025-06-28,425.75,9899198785
R052,2025-06-28,137.7,9861768522
R052,2025-06-28,493.77,9854218126
R052,2025-06-27,189.14,9831502986
R052,2025-06-27,213.61,9880842209
R052,2025-06-27,270.52,9876615947
R052,2025-06-27,341.08,9864214999
R052,2025-06-27,312.2,9892386370
R052,2025-06-27,237.17,9892300568
R052,2025-06-26,236.06,9853844495
R052,2025-06-26,121.48,9821962300
R052,2025-06-26,287.55,9831738356
R052,2025-06-26,243.3,9830026770
R052,2025-06-26,226.9,9864274126
R052,2025-06-25,398.45,9839968241
R052,2025-06-25,286.35,9866912153
R052,2025-06-25,151.31,9889339566
R052,2025-06-25,296.27,9879562278
R052,2025-06-25,92.1,9820877005
R052,2025-06-25,217.43,9821744857
R053,2025-07-14,96.5,9831912290
R053,2025-07-14,271.71,9891931467
R053,2025-07-14,397.7,9832388670
R053,2025-07-13,268.58,9878406216
R053,2025-07-13,295.43,9823972988
R053,2025-07-13,87.85,9823744646
R053,2025-07-13,329.13,9877886640
R053,2025-07-12,94.7,9879360990
R053,2025-07-12,187.62,9878837514
R053,2025-07-12,443.89,9894252332
R053,2025-07-12,347.7,9822229814
R053,2025-07-12,353.42,9827657771
R053,2025-07-12,480.32,9884857254
R053,2025-07-11,358.55,9824623174
R053,2025-07-11,130.51,9897782237
R053,2025-07-11,400.95,9844986988
R053,2025-07-11,370.45,9828799074
R053,2025-07-11,445.5,9827387907
R053,2025-07-11,341.35,9866615615
R053,2025-07-11,477.26,9855457591
R053,2025-07-10,196.37,9858209777
R053,2025-07-10,109.63,9851778881
R053,2025-07-10,170.25,9899761386
R053,2025-07-10,227.57,9880935065
R053,2025-07-10,331.16,9869807889
R053,2025-07-09,34.53,9890704392
R053,2025-07-09,366.75,9896783304
R053,2025-07-09,96.86,9876152293
R053,2025-07-08,184.2,9896152150
R053,2025-07-08,468.08,9840498931
R053,2025-07-08,38.92,9845266659
R053,2025-07-08,337.22,9855601656
R053,2025-07-08,466.41,9857922702
R053,2025-07-08,220.2,9897162896
R053,2025-07-07,248.0,9884095140
R053,2025-07-07,499.49,9860934934
R053,2025-07-07,293.66,9861568364
R053,2025-07-07,331.18,9860267130
R053,2025-07-07,407.48,9866641029
R053,2025-07-07,334.64,9894169346
R053,2025-07-06,416.64,9899073967
R053,2025-07-06,42.09,9843575129
R053,2025-07-06,63.07,9888677177
R053,2025-07-06,34.15,9853313644
R053,2025-07-06,404.27,9875105561
R053,2025-07-05,118.12,9863074733
R053,2025-07-05,38.79,9895880568
R053,2025-07-05,316.86,9837009738
R053,2025-07-05,312.8,9894837378
R053,2025-07-05,276.49,9883989744
R053,2025-07-05,420.11,9844348562
R053,2025-07-05,497.27,9869779327
R053,2025-07-04,37.0,9873983726
R053,2025-07-04,17.4,9862599553
R053,2025-07-04,203.14,9844594534
R053,2025-07-04,80.37,9850561189
R053,2025-07-04,153.42,9830129386
R053,2025-07-04,178.34,9834122196
R053,2025-07-03,156.8,9868403693
R053,2025-07-03,119.37,9826966530
R053,2025-07-03,454.52,9862081492
R053,2025-07-03,59.99,9839342078
R053,2025-07-03,13.46,9848147494
R053,2025-07-03,224.49,9825070315
R053,2025-07-03,243.91,9876654239
R053,2025-07-02,39.87,9812625760
R053,2025-07-02,67.19,9847605153
R053,2025-07-02,203.89,9819338489
R053,2025-07-01,123.4,9865447990
R053,2025-07-01,316.66,9847972442
R053,2025-07-01,476.03,9813610473
R053,2025-07-01,266.46,9862164889
R053,2025-07-01,43.65,9888368941
R053,2025-07-01,386.8,9847481249
R053,2025-06-30,163.49,9844809019
R053,2025-06-30,265.02,9862185016
R053,2025-06-30,221.65,9842413484
R053,2025-06-30,191.39,9843637560
R053,2025-06-30,202.43,9875649271
R053,2025-06-29,234.63,9824490104
R053,2025-06-29,465.02,9866405689
R053,2025-06-29,356.7,9851599815
R053,2025-06-29,404.95,9856954722
R053,2025-06-29,493.84,9889527360
R053,2025-06-29,229.73,9841922690
R053,2025-06-29,97.94,9834757389
R053,2025-06-28,292.15,9841154400
R053,2025-06-28,464.35,9894092748
R053,2025-06-28,225.83,9894406637
R053,2025-06-28,152.5,9893468099
R053,2025-06-28,456.93,9839975483
R053,2025-06-27,120.31,9843732111
R053,2025-06-27,334.42,9860139338
R053,2025-06-27,403.21,9810895894
R053,2025-06-27,325.83,9852609273
R053,2025-06-27,182.46,9848286314
R053,2025-06-27,283.23,9842114878
R053,2025-06-27,107.29,9822856105
R053,2025-06-26,16.38,9823922706
R053,2025-06-26,195.96,9889208188
R053,2025-06-26,496.25,9877983356
R053,2025-06-26,316.3,9839353754
R053,2025-06-26,148.85,9858973111
R053,2025-06-26,478.41,9872521672
R053,2025-06-26,387.41,9838108990
R053,2025-06-25,87.49,9873449177
R053,2025-06-25,438.97,9878848852
R053,2025-06-25,134.19,9821012741
R053,2025-06-25,396.88,9854851454
R053,2025-06-25,343.33,9843480794
R054,2025-07-14,496.58,9889551126
R054,2025-07-14,142.01,9841887464
R054,2025-07-14,298.92,9857167195
R054,2025-07-13,256.16,9845342253
R054,2025-07-13,270.54,9814265511
R054,2025-07-13,26.76,9895910864
R054,2025-07-13,345.98,9892303928
R054,2025-07-13,13.41,9818016909
R054,2025-07-13,316.69,9819538050
R054,2025-07-12,16.28,9817927231
R054,2025-07-12,120.13,9860961180
R054,2025-07-12,83.79,9855738233
R054,2025-07-11,427.15,9893128214
R054,2025-07-11,52.85,9841231059
R054,2025-07-11,220.6,9833271502
R054,2025-07-11,62.55,9843252755
R054,2025-07-11,195.96,9843636486
R054,2025-07-11,482.71,9867161100
R054,2025-07-11,314.21,9891554795
R054,2025-07-10,157.44,9829162738
R054,2025-07-10,315.72,9876313545
R054,2025-07-10,78.84,9814331064
R054,2025-07-10,237.59,9811342475
R054,2025-07-10,363.06,9865643177
R054,2025-07-10,279.29,9851337833
R054,2025-07-09,39.75,9869988727
R054,2025-07-09,377.44,9854823333
R054,2025-07-09,49.63,9816697115
R054,2025-07-09,240.49,9844069270
R054,2025-07-09,161.88,9826086846
R054,2025-07-09,40.64,9883187922
R054,2025-07-09,350.05,9817881183
R054,2025-07-08,145.68,9876335712
R054,2025-07-08,334.96,9824834370
R054,2025-07-08,103.63,9837164815
R054,2025-07-08,68.8,9899327208
R054,2025-07-08,364.54,9847346744
R054,2025-07-07,493.99,9860876727
R054,2025-07-07,261.82,9891211461
R054,2025-07-07,277.42,9868179534
R054,2025-07-07,205.32,9882817856
R054,2025-07-07,41.9,9817592840
R054,2025-07-06,402.83,9852578613
R054,2025-07-06,297.99,9888893821
R054,2025-07-06,420.37,9839093659
R054,2025-07-05,19.28,9897691774
R054,2025-07-05,481.56,9828967843
R054,2025-07-05,211.73,9812315358
R054,2025-07-05,243.7,9869823168
R054,2025-07-05,318.01,9825539184
R054,2025-07-04,83.89,9887646993
R054,2025-07-04,78.46,9856132660
R054,2025-07-04,458.18,9894798181
R054,2025-07-03,123.16,9816937812
R054,2025-07-03,179.72,9855757880
R054,2025-07-03,140.1,9895177888
R054,2025-07-02,203.83,9828171984
R054,2025-07-02,308.64,9877417747
R054,2025-07-02,464.36,9889324931
R054,2025-07-02,309.18,9820311024
R054,2025-07-02,443.88,9853234697
R054,2025-07-02,92.93,9813980849
R054,2025-07-02,288.55,9884713987
R054,2025-07-01,381.68,9824474608
